Volatility 3 Framework 2.28.1

Offset	Record Type	Record Number	Link Count	MFT Type	Permissions	Attribute Type	Created	Modified	Updated	Accessed	Filename
* 0x3b42cd88	FILE	22559	2	File	Archive	FILE_NAME	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	PA3B3F~1.CAT
0x3b430050	FILE	23560	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:08:50.000000 UTC	2011-08-22 21:25:31.000000 UTC	2017-01-29 02:58:50.000000 UTC	2015-04-24 20:08:50.000000 UTC	N/A
* 0x3b4300b0	FILE	23560	2	File	Archive	FILE_NAME	2017-01-29 02:58:47.000000 UTC	2017-01-29 02:58:47.000000 UTC	2017-01-29 02:58:47.000000 UTC	2017-01-29 02:58:47.000000 UTC	Package_for_KB2603229_RTM~31bf3856ad364e35~amd64~~6.1.1.0.cat
* 0x3b430188	FILE	23560	2	File	Archive	FILE_NAME	2017-01-29 02:58:47.000000 UTC	2017-01-29 02:58:47.000000 UTC	2017-01-29 02:58:47.000000 UTC	2017-01-29 02:58:47.000000 UTC	PA69A2~1.CAT
0x3b430450	FILE	23561	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:08:50.000000 UTC	2011-08-22 21:25:31.000000 UTC	2017-01-29 02:58:50.000000 UTC	2015-04-24 20:08:50.000000 UTC	N/A
* 0x3b4304b0	FILE	23561	2	File	Archive	FILE_NAME	2017-01-29 02:58:47.000000 UTC	2017-01-29 02:58:47.000000 UTC	2017-01-29 02:58:47.000000 UTC	2017-01-29 02:58:47.000000 UTC	Package_for_KB2603229_SP1~31bf3856ad364e35~amd64~~6.1.1.0.cat
* 0x3b430588	FILE	23561	2	File	Archive	FILE_NAME	2017-01-29 02:58:47.000000 UTC	2017-01-29 02:58:47.000000 UTC	2017-01-29 02:58:47.000000 UTC	2017-01-29 02:58:47.000000 UTC	PAA310~1.CAT
0x3b430850	FILE	23562	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:08:50.000000 UTC	2011-08-22 21:25:31.000000 UTC	2017-01-29 02:58:50.000000 UTC	2015-04-24 20:08:50.000000 UTC	N/A
* 0x3b4308b0	FILE	23562	2	File	Archive	FILE_NAME	2017-01-29 02:58:47.000000 UTC	2017-01-29 02:58:47.000000 UTC	2017-01-29 02:58:47.000000 UTC	2017-01-29 02:58:47.000000 UTC	Package_for_KB2603229_SP1~31bf3856ad364e35~amd64~~6.1.1.0.cat
* 0x3b430988	FILE	23562	2	File	Archive	FILE_NAME	2017-01-29 02:58:47.000000 UTC	2017-01-29 02:58:47.000000 UTC	2017-01-29 02:58:47.000000 UTC	2017-01-29 02:58:47.000000 UTC	PAA310~1.CAT
0x3b430c50	FILE	23563	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:08:50.000000 UTC	2011-08-22 21:25:31.000000 UTC	2017-01-29 02:58:50.000000 UTC	2015-04-24 20:08:50.000000 UTC	N/A
* 0x3b430cb0	FILE	23563	2	File	Archive	FILE_NAME	2017-01-29 02:58:47.000000 UTC	2017-01-29 02:58:47.000000 UTC	2017-01-29 02:58:47.000000 UTC	2017-01-29 02:58:47.000000 UTC	Package_for_KB2603229~31bf3856ad364e35~amd64~~6.1.1.0.cat
* 0x3b430d80	FILE	23563	2	File	Archive	FILE_NAME	2017-01-29 02:58:47.000000 UTC	2017-01-29 02:58:47.000000 UTC	2017-01-29 02:58:47.000000 UTC	2017-01-29 02:58:47.000000 UTC	PA1F43~1.CAT
0x3b441050	FILE	43128	2	File	N/A	STANDARD_INFORMATION	2010-11-21 03:24:32.000000 UTC	2010-11-21 03:24:32.000000 UTC	2017-01-29 03:08:07.000000 UTC	2010-11-21 03:24:32.000000 UTC	N/A
* 0x3b4410b0	FILE	43128	2	File	Archive	FILE_NAME	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	ndisuio.inf
* 0x3b441120	FILE	43128	2	File	Archive	FILE_NAME	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	ndisuio.inf
0x3b441450	FILE	43129	2	File	N/A	STANDARD_INFORMATION	2009-07-13 20:37:29.000000 UTC	2009-07-13 20:37:29.000000 UTC	2017-01-29 03:08:07.000000 UTC	2009-07-13 20:37:29.000000 UTC	N/A
* 0x3b4414b0	FILE	43129	2	File	Archive	FILE_NAME	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	net1kx64.inf
* 0x3b441528	FILE	43129	2	File	Archive	FILE_NAME	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	net1kx64.inf
0x3b441850	FILE	43130	1	File	N/A	STANDARD_INFORMATION	2009-07-14 05:31:48.000000 UTC	2009-07-14 05:31:48.000000 UTC	2017-01-29 03:08:07.000000 UTC	2009-07-14 05:31:48.000000 UTC	N/A
* 0x3b4418b0	FILE	43130	1	File	Archive	FILE_NAME	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	net1kx64.inf
0x3b441c50	FILE	43131	2	File	N/A	STANDARD_INFORMATION	2009-07-13 20:37:29.000000 UTC	2009-07-13 20:37:29.000000 UTC	2017-01-29 03:08:07.000000 UTC	2009-07-13 20:37:29.000000 UTC	N/A
* 0x3b441cb0	FILE	43131	2	File	Archive	FILE_NAME	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	net1qx64.inf
* 0x3b441d28	FILE	43131	2	File	Archive	FILE_NAME	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	net1qx64.inf
0x3b448050	FILE	83564	2	File	N/A	STANDARD_INFORMATION	2017-01-29 00:45:43.000000 UTC	2017-01-29 00:45:43.000000 UTC	2017-01-29 00:45:43.000000 UTC	2017-01-29 00:45:43.000000 UTC	N/A
* 0x3b4480b0	FILE	83564	2	File	Archive	FILE_NAME	2017-01-29 00:45:43.000000 UTC	2017-01-29 00:45:43.000000 UTC	2017-01-29 00:45:43.000000 UTC	2017-01-29 00:45:43.000000 UTC	IECOMP~1.XML
* 0x3b448128	FILE	83564	2	File	Archive	FILE_NAME	2017-01-29 00:45:43.000000 UTC	2017-01-29 00:45:43.000000 UTC	2017-01-29 00:45:43.000000 UTC	2017-01-29 00:45:43.000000 UTC	iecompatdata.xml
0x3b448450	FILE	83565	1	DirInUse	N/A	STANDARD_INFORMATION	2017-01-29 00:45:43.000000 UTC	2017-01-29 00:50:55.000000 UTC	2017-01-29 00:50:55.000000 UTC	2017-01-29 00:47:41.000000 UTC	N/A
* 0x3b4484b0	FILE	83565	1	DirInUse	0x0	FILE_NAME	2017-01-29 00:45:43.000000 UTC	2017-01-29 00:45:43.000000 UTC	2017-01-29 00:45:43.000000 UTC	2017-01-29 00:45:43.000000 UTC	Links
0x3b448850	FILE	83566	1	DirInUse	N/A	STANDARD_INFORMATION	2017-01-29 00:45:43.000000 UTC	2017-01-29 00:47:36.000000 UTC	2017-01-29 00:50:52.000000 UTC	2017-01-29 00:47:36.000000 UTC	N/A
* 0x3b4488b0	FILE	83566	1	DirInUse	0x0	FILE_NAME	2017-01-29 00:45:43.000000 UTC	2017-01-29 00:45:43.000000 UTC	2017-01-29 00:45:43.000000 UTC	2017-01-29 00:45:43.000000 UTC	Low
0x3b448c50	FILE	83567	1	DirInUse	N/A	STANDARD_INFORMATION	2017-01-29 00:45:43.000000 UTC	2017-01-29 00:52:24.000000 UTC	2017-01-29 00:52:24.000000 UTC	2017-01-29 00:52:24.000000 UTC	N/A
* 0x3b448cb0	FILE	83567	1	DirInUse	0x0	FILE_NAME	2017-01-29 00:45:43.000000 UTC	2017-01-29 00:45:43.000000 UTC	2017-01-29 00:45:43.000000 UTC	2017-01-29 00:45:43.000000 UTC	Low
0x3b449050	FILE	71516	3	File	N/A	STANDARD_INFORMATION	2011-04-12 08:17:17.000000 UTC	2011-04-12 08:17:17.000000 UTC	2017-01-29 03:09:29.000000 UTC	2011-04-12 08:17:17.000000 UTC	N/A
* 0x3b4490b0	FILE	71516	3	File	Archive	FILE_NAME	2017-01-29 03:09:21.000000 UTC	2017-01-29 03:09:21.000000 UTC	2017-01-29 03:09:21.000000 UTC	2017-01-29 03:09:21.000000 UTC	regidle.dll.mui
* 0x3b449128	FILE	71516	3	File	Archive	FILE_NAME	2017-01-29 03:09:21.000000 UTC	2017-01-29 03:09:21.000000 UTC	2017-01-29 03:09:21.000000 UTC	2017-01-29 03:09:21.000000 UTC	REGIDL~1.MUI
* 0x3b4491a0	FILE	71516	3	File	Archive	FILE_NAME	2017-01-29 03:09:21.000000 UTC	2017-01-29 03:09:21.000000 UTC	2017-01-29 03:09:21.000000 UTC	2017-01-29 03:09:21.000000 UTC	regidle.dll.mui
0x3b449450	FILE	71517	3	File	N/A	STANDARD_INFORMATION	2011-04-12 08:17:19.000000 UTC	2011-04-12 08:17:19.000000 UTC	2017-01-29 03:09:29.000000 UTC	2011-04-12 08:17:19.000000 UTC	N/A
* 0x3b4494b0	FILE	71517	3	File	Archive	FILE_NAME	2017-01-29 03:09:21.000000 UTC	2017-01-29 03:09:21.000000 UTC	2017-01-29 03:09:21.000000 UTC	2017-01-29 03:09:21.000000 UTC	REGSVC~1.MUI
* 0x3b449528	FILE	71517	3	File	Archive	FILE_NAME	2017-01-29 03:09:21.000000 UTC	2017-01-29 03:09:21.000000 UTC	2017-01-29 03:09:21.000000 UTC	2017-01-29 03:09:21.000000 UTC	regsvc.dll.mui
* 0x3b4495a0	FILE	71517	3	File	Archive	FILE_NAME	2017-01-29 03:09:21.000000 UTC	2017-01-29 03:09:21.000000 UTC	2017-01-29 03:09:21.000000 UTC	2017-01-29 03:09:21.000000 UTC	regsvc.dll.mui
0x3b449850	FILE	71518	3	File	N/A	STANDARD_INFORMATION	2011-04-12 08:17:18.000000 UTC	2011-04-12 08:17:18.000000 UTC	2017-01-29 03:09:29.000000 UTC	2011-04-12 08:17:18.000000 UTC	N/A
* 0x3b4498b0	FILE	71518	3	File	Archive	FILE_NAME	2017-01-29 03:09:21.000000 UTC	2017-01-29 03:09:21.000000 UTC	2017-01-29 03:09:21.000000 UTC	2017-01-29 03:09:21.000000 UTC	REGSVR~1.MUI
* 0x3b449928	FILE	71518	3	File	Archive	FILE_NAME	2017-01-29 03:09:21.000000 UTC	2017-01-29 03:09:21.000000 UTC	2017-01-29 03:09:21.000000 UTC	2017-01-29 03:09:21.000000 UTC	regsvr32.exe.mui
* 0x3b4499a8	FILE	71518	3	File	Archive	FILE_NAME	2017-01-29 03:09:21.000000 UTC	2017-01-29 03:09:21.000000 UTC	2017-01-29 03:09:21.000000 UTC	2017-01-29 03:09:21.000000 UTC	regsvr32.exe.mui
0x3b449c50	FILE	71519	3	File	N/A	STANDARD_INFORMATION	2011-04-12 08:17:21.000000 UTC	2011-04-12 08:17:21.000000 UTC	2017-01-29 03:09:29.000000 UTC	2011-04-12 08:17:21.000000 UTC	N/A
* 0x3b449cb0	FILE	71519	3	File	Archive	FILE_NAME	2017-01-29 03:09:21.000000 UTC	2017-01-29 03:09:21.000000 UTC	2017-01-29 03:09:21.000000 UTC	2017-01-29 03:09:21.000000 UTC	REGSVR~1.MUI
* 0x3b449d28	FILE	71519	3	File	Archive	FILE_NAME	2017-01-29 03:09:21.000000 UTC	2017-01-29 03:09:21.000000 UTC	2017-01-29 03:09:21.000000 UTC	2017-01-29 03:09:21.000000 UTC	regsvr32.exe.mui
* 0x3b449da8	FILE	71519	3	File	Archive	FILE_NAME	2017-01-29 03:09:21.000000 UTC	2017-01-29 03:09:21.000000 UTC	2017-01-29 03:09:21.000000 UTC	2017-01-29 03:09:21.000000 UTC	regsvr32.exe.mui
0x3b475050	FILE	35552	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:48:25.000000 UTC	2015-04-24 20:48:25.000000 UTC	2017-01-29 03:04:49.000000 UTC	2015-04-24 20:48:25.000000 UTC	N/A
* 0x3b4750b0	FILE	35552	2	File	Archive	FILE_NAME	2017-01-29 03:04:05.000000 UTC	2017-01-29 03:04:05.000000 UTC	2017-01-29 03:04:05.000000 UTC	2017-01-29 03:04:05.000000 UTC	SYSTEM~1.DLL
* 0x3b475128	FILE	35552	2	File	Archive	FILE_NAME	2017-01-29 03:04:05.000000 UTC	2017-01-29 03:04:05.000000 UTC	2017-01-29 03:04:05.000000 UTC	2017-01-29 03:04:05.000000 UTC	System.Data.Linq.ni.dll
0x3b475450	FILE	35553	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:47:06.000000 UTC	2015-04-24 20:47:06.000000 UTC	2017-01-29 03:04:49.000000 UTC	2015-04-24 20:47:06.000000 UTC	N/A
* 0x3b4754b0	FILE	35553	2	File	Archive	FILE_NAME	2017-01-29 03:04:05.000000 UTC	2017-01-29 03:04:05.000000 UTC	2017-01-29 03:04:05.000000 UTC	2017-01-29 03:04:05.000000 UTC	SYSTEM~1.DLL
* 0x3b475528	FILE	35553	2	File	Archive	FILE_NAME	2017-01-29 03:04:05.000000 UTC	2017-01-29 03:04:05.000000 UTC	2017-01-29 03:04:05.000000 UTC	2017-01-29 03:04:05.000000 UTC	System.Data.Linq.ni.dll
0x3b475850	FILE	35554	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:47:32.000000 UTC	2015-04-24 20:47:32.000000 UTC	2017-01-29 03:04:49.000000 UTC	2015-04-24 20:47:32.000000 UTC	N/A
* 0x3b4758b0	FILE	35554	2	File	Archive	FILE_NAME	2017-01-29 03:04:05.000000 UTC	2017-01-29 03:04:05.000000 UTC	2017-01-29 03:04:05.000000 UTC	2017-01-29 03:04:05.000000 UTC	SYSTEM~1.DLL
* 0x3b475928	FILE	35554	2	File	Archive	FILE_NAME	2017-01-29 03:04:05.000000 UTC	2017-01-29 03:04:05.000000 UTC	2017-01-29 03:04:05.000000 UTC	2017-01-29 03:04:05.000000 UTC	System.Data.ni.dll
0x3b475c50	FILE	35555	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:45:38.000000 UTC	2015-04-24 20:45:38.000000 UTC	2017-01-29 03:04:50.000000 UTC	2015-04-24 20:45:38.000000 UTC	N/A
* 0x3b475cb0	FILE	35555	2	File	Archive	FILE_NAME	2017-01-29 03:04:05.000000 UTC	2017-01-29 03:04:05.000000 UTC	2017-01-29 03:04:05.000000 UTC	2017-01-29 03:04:05.000000 UTC	SYSTEM~1.DLL
* 0x3b475d28	FILE	35555	2	File	Archive	FILE_NAME	2017-01-29 03:04:05.000000 UTC	2017-01-29 03:04:05.000000 UTC	2017-01-29 03:04:05.000000 UTC	2017-01-29 03:04:05.000000 UTC	System.Data.ni.dll
0x3b4ae050	FILE	23256	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:26:51.000000 UTC	2015-03-06 21:46:36.000000 UTC	2017-01-29 02:58:50.000000 UTC	2015-04-24 20:26:51.000000 UTC	N/A
* 0x3b4ae0b0	FILE	23256	2	File	Archive	FILE_NAME	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	Package_109_for_KB3046049~31bf3856ad364e35~amd64~~6.1.1.0.cat
* 0x3b4ae188	FILE	23256	2	File	Archive	FILE_NAME	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	PACCFE~1.CAT
0x3b4ae450	FILE	23257	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:22:09.000000 UTC	2014-11-12 01:03:11.000000 UTC	2017-01-29 02:58:50.000000 UTC	2015-04-24 20:22:09.000000 UTC	N/A
* 0x3b4ae4b0	FILE	23257	2	File	Archive	FILE_NAME	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	Package_110_for_KB3011780~31bf3856ad364e35~amd64~~6.1.1.5.cat
* 0x3b4ae588	FILE	23257	2	File	Archive	FILE_NAME	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	PA7FEE~1.CAT
0x3b4ae850	FILE	23258	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:22:09.000000 UTC	2014-11-12 01:03:11.000000 UTC	2017-01-29 02:58:50.000000 UTC	2015-04-24 20:22:09.000000 UTC	N/A
* 0x3b4ae8b0	FILE	23258	2	File	Archive	FILE_NAME	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	Package_110_for_KB3011780~31bf3856ad364e35~amd64~~6.1.1.5.cat
* 0x3b4ae988	FILE	23258	2	File	Archive	FILE_NAME	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	PA7FEE~1.CAT
0x3b4aec50	FILE	23259	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:23:54.000000 UTC	2015-01-12 19:16:28.000000 UTC	2017-01-29 02:58:50.000000 UTC	2015-04-24 20:23:54.000000 UTC	N/A
* 0x3b4aecb0	FILE	23259	2	File	Archive	FILE_NAME	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	Package_110_for_KB3023607~31bf3856ad364e35~amd64~~6.1.1.0.cat
* 0x3b4aed88	FILE	23259	2	File	Archive	FILE_NAME	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	PA4DAC~1.CAT
0x3b4c7050	FILE	1780	1	DirInUse	N/A	STANDARD_INFORMATION	2011-04-12 08:17:52.000000 UTC	2011-04-12 08:17:52.000000 UTC	2017-01-29 03:12:52.000000 UTC	2011-04-12 08:17:58.000000 UTC	N/A
* 0x3b4c70b0	FILE	1780	1	DirInUse	0x0	FILE_NAME	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	0409
0x3b4c7450	FILE	1781	1	DirInUse	N/A	STANDARD_INFORMATION	2015-04-24 20:44:29.000000 UTC	2015-04-24 20:44:29.000000 UTC	2017-01-29 03:12:52.000000 UTC	2015-04-24 20:44:29.000000 UTC	N/A
* 0x3b4c74b0	FILE	1781	1	DirInUse	0x0	FILE_NAME	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	ASP.NET
0x3b4c7850	FILE	1782	1	DirInUse	N/A	STANDARD_INFORMATION	2015-04-24 20:44:29.000000 UTC	2015-04-24 20:44:29.000000 UTC	2017-01-29 03:12:52.000000 UTC	2015-04-24 20:44:29.000000 UTC	N/A
* 0x3b4c78b0	FILE	1782	1	DirInUse	0x0	FILE_NAME	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	0000
0x3b4c7c50	FILE	1783	1	DirInUse	N/A	STANDARD_INFORMATION	2015-04-24 20:44:29.000000 UTC	2015-04-24 20:44:29.000000 UTC	2017-01-29 03:12:52.000000 UTC	2015-04-24 20:44:29.000000 UTC	N/A
* 0x3b4c7cb0	FILE	1783	1	DirInUse	0x0	FILE_NAME	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	0001
0x3b4c8050	FILE	1804	1	DirInUse	N/A	STANDARD_INFORMATION	2015-04-24 20:44:29.000000 UTC	2015-04-24 20:44:29.000000 UTC	2017-01-29 03:12:52.000000 UTC	2015-04-24 20:44:29.000000 UTC	N/A
* 0x3b4c80b0	FILE	1804	1	DirInUse	0x0	FILE_NAME	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	0416
0x3b4c8450	FILE	1805	1	DirInUse	N/A	STANDARD_INFORMATION	2015-04-24 20:44:29.000000 UTC	2015-04-24 20:44:29.000000 UTC	2017-01-29 03:12:52.000000 UTC	2015-04-24 20:44:29.000000 UTC	N/A
* 0x3b4c84b0	FILE	1805	1	DirInUse	0x0	FILE_NAME	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	0804
0x3b4c8850	FILE	1806	1	DirInUse	N/A	STANDARD_INFORMATION	2015-04-24 20:44:29.000000 UTC	2015-04-24 20:44:29.000000 UTC	2017-01-29 03:12:52.000000 UTC	2015-04-24 20:44:29.000000 UTC	N/A
* 0x3b4c88b0	FILE	1806	1	DirInUse	0x0	FILE_NAME	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	0816
0x3b4c8c50	FILE	1807	2	DirInUse	N/A	STANDARD_INFORMATION	2015-04-24 20:44:24.000000 UTC	2015-04-24 20:44:24.000000 UTC	2017-01-29 03:12:52.000000 UTC	2015-04-24 20:44:24.000000 UTC	N/A
* 0x3b4c8cb0	FILE	1807	2	DirInUse	0x0	FILE_NAME	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	ASPNET~1.303
* 0x3b4c8d28	FILE	1807	2	DirInUse	0x0	FILE_NAME	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	ASP.NET_4.0.30319
0x3b4d2050	FILE	39760	1	File	N/A	STANDARD_INFORMATION	2010-11-21 03:24:37.000000 UTC	2010-11-21 03:24:37.000000 UTC	2017-01-29 03:07:35.000000 UTC	2010-11-21 03:24:37.000000 UTC	N/A
* 0x3b4d20b0	FILE	39760	1	File	Archive	FILE_NAME	2017-01-29 03:07:10.000000 UTC	2017-01-29 03:07:10.000000 UTC	2017-01-29 03:07:10.000000 UTC	2017-01-29 03:07:10.000000 UTC	w3wp.exe
0x3b4d2450	FILE	39761	2	File	N/A	STANDARD_INFORMATION	2010-11-21 03:23:56.000000 UTC	2010-11-21 03:23:56.000000 UTC	2017-01-29 03:07:35.000000 UTC	2010-11-21 03:23:56.000000 UTC	N/A
* 0x3b4d24b0	FILE	39761	2	File	Archive	FILE_NAME	2017-01-29 03:07:10.000000 UTC	2017-01-29 03:07:10.000000 UTC	2017-01-29 03:07:10.000000 UTC	2017-01-29 03:07:10.000000 UTC	wab.exe
* 0x3b4d2518	FILE	39761	2	File	Archive	FILE_NAME	2017-01-29 03:07:10.000000 UTC	2017-01-29 03:07:10.000000 UTC	2017-01-29 03:07:10.000000 UTC	2017-01-29 03:07:10.000000 UTC	wab.exe
0x3b4d2850	FILE	39762	2	File	N/A	STANDARD_INFORMATION	2010-11-21 03:24:32.000000 UTC	2010-11-21 03:24:32.000000 UTC	2017-01-29 03:07:35.000000 UTC	2010-11-21 03:24:32.000000 UTC	N/A
* 0x3b4d28b0	FILE	39762	2	File	Archive	FILE_NAME	2017-01-29 03:07:10.000000 UTC	2017-01-29 03:07:10.000000 UTC	2017-01-29 03:07:10.000000 UTC	2017-01-29 03:07:10.000000 UTC	wab.exe
* 0x3b4d2918	FILE	39762	2	File	Archive	FILE_NAME	2017-01-29 03:07:10.000000 UTC	2017-01-29 03:07:10.000000 UTC	2017-01-29 03:07:10.000000 UTC	2017-01-29 03:07:10.000000 UTC	wab.exe
0x3b4d2c50	FILE	39763	2	File	N/A	STANDARD_INFORMATION	2009-07-13 23:42:13.000000 UTC	2009-07-14 01:14:44.000000 UTC	2017-01-29 03:07:35.000000 UTC	2009-07-13 23:42:13.000000 UTC	N/A
* 0x3b4d2cb0	FILE	39763	2	File	Archive	FILE_NAME	2017-01-29 03:07:10.000000 UTC	2017-01-29 03:07:10.000000 UTC	2017-01-29 03:07:10.000000 UTC	2017-01-29 03:07:10.000000 UTC	wabmig.exe
* 0x3b4d2d20	FILE	39763	2	File	Archive	FILE_NAME	2017-01-29 03:07:10.000000 UTC	2017-01-29 03:07:10.000000 UTC	2017-01-29 03:07:10.000000 UTC	2017-01-29 03:07:10.000000 UTC	wabmig.exe
0x3b4d3050	FILE	71968	3	File	N/A	STANDARD_INFORMATION	2011-04-12 08:17:19.000000 UTC	2011-04-12 08:17:19.000000 UTC	2017-01-29 03:09:30.000000 UTC	2011-04-12 08:17:19.000000 UTC	N/A
* 0x3b4d30b0	FILE	71968	3	File	Archive	FILE_NAME	2017-01-29 03:09:25.000000 UTC	2017-01-29 03:09:25.000000 UTC	2017-01-29 03:09:25.000000 UTC	2017-01-29 03:09:25.000000 UTC	SYNCIN~1.MUI
* 0x3b4d3128	FILE	71968	3	File	Archive	FILE_NAME	2017-01-29 03:09:25.000000 UTC	2017-01-29 03:09:25.000000 UTC	2017-01-29 03:09:25.000000 UTC	2017-01-29 03:09:25.000000 UTC	SyncInfrastructure.dll.mui
* 0x3b4d31b8	FILE	71968	3	File	Archive	FILE_NAME	2017-01-29 03:09:25.000000 UTC	2017-01-29 03:09:25.000000 UTC	2017-01-29 03:09:25.000000 UTC	2017-01-29 03:09:25.000000 UTC	SyncInfrastructure.dll.mui
0x3b4d3450	FILE	71969	3	File	N/A	STANDARD_INFORMATION	2011-04-12 08:17:16.000000 UTC	2011-04-12 08:17:16.000000 UTC	2017-01-29 03:09:30.000000 UTC	2011-04-12 08:17:17.000000 UTC	N/A
* 0x3b4d34b0	FILE	71969	3	File	Archive	FILE_NAME	2017-01-29 03:09:25.000000 UTC	2017-01-29 03:09:25.000000 UTC	2017-01-29 03:09:25.000000 UTC	2017-01-29 03:09:25.000000 UTC	syncreg.dll.mui
* 0x3b4d3528	FILE	71969	3	File	Archive	FILE_NAME	2017-01-29 03:09:25.000000 UTC	2017-01-29 03:09:25.000000 UTC	2017-01-29 03:09:25.000000 UTC	2017-01-29 03:09:25.000000 UTC	SYNCRE~1.MUI
* 0x3b4d35a0	FILE	71969	3	File	Archive	FILE_NAME	2017-01-29 03:09:25.000000 UTC	2017-01-29 03:09:25.000000 UTC	2017-01-29 03:09:25.000000 UTC	2017-01-29 03:09:25.000000 UTC	syncreg.dll.mui
0x3b4d3850	FILE	71970	3	File	N/A	STANDARD_INFORMATION	2011-04-12 08:17:21.000000 UTC	2011-04-12 08:17:21.000000 UTC	2017-01-29 03:09:30.000000 UTC	2011-04-12 08:17:21.000000 UTC	N/A
